id,x,y,color,color_weight,cluster,PCA_100_cluster_2_without_concat,PCA_100_cluster_20_without_concat,PCA_500_cluster_2_without_concat,PCA_500_cluster_20_without_concat,PCA_100_cluster_2_with_concat,PCA_100_cluster_20_with_concat,PCA_500_cluster_2_with_concat,PCA_500_cluster_20_with_concat,PCA_500_cluster_10_without_concat,PCA_500_cluster_10_with_concat,object.1
IMG3322_3,52.91932192,-62.81728035,"[[132.47251853 111.14362621  75.29326422]
 [140.07412384 139.59803922 124.8952267 ]
 [ 96.33025889  70.10357696  38.58363548]]","[0.5116916666666667, 0.2916875, 0.19662083333333333]",IMG3322,1,8,1,13,1,8,1,8,3,9,Unknow
IMG3322_4,52.91932192,-62.81728035,"[[129.07609074 109.88974231  78.62357683]
 [ 76.45358621  60.92731658  31.60758626]
 [146.89983403 135.92433499 111.36954201]]","[0.4644083333333333, 0.3834208333333333, 0.15217083333333334]",IMG3322,1,2,1,10,1,8,1,8,1,9,Unknow
IMG3322_5,52.91932192,-62.81728035,"[[116.0513155  106.82873088  75.55775893]
 [ 63.53558415  63.37764523  34.03368323]
 [156.96807077 148.22215691 123.58613867]]","[0.2906708333333333, 0.28778333333333334, 0.42154583333333334]",IMG3322,1,1,1,10,1,8,1,8,1,9,Unknow
IMG3323_1,67.41932192,-50.61728035,"[[222.32399449 224.95745287 229.86704022]
 [112.03711748 110.49697296 104.51074407]
 [148.99381555 152.09751021 154.67128332]]","[0.20825416666666666, 0.704, 0.08774583333333333]",IMG3323,0,5,0,3,1,8,1,8,7,5,Unknow
IMG3323_2,67.41932192,-50.61728035,"[[ 56.4993038   71.84434264  55.67899412]
 [184.44549101 190.05642096 194.1862361 ]
 [119.8991318  126.4612806  121.44227662]]","[0.345725, 0.354475, 0.2998]",IMG3323,0,7,0,3,1,8,1,8,7,5,Unknow
IMG3323_3,67.41932192,-50.61728035,"[[133.09044378 127.75807034 116.19591789]
 [ 59.21701697  55.08016922  39.26469843]
 [ 99.58509285  83.42262164  67.73004139]]","[0.2805708333333333, 0.25855833333333333, 0.46087083333333334]",IMG3323,0,9,0,5,1,8,1,8,0,5,Unknow
IMG3323_4,67.41932192,-50.61728035,"[[144.39034723 153.97197011 160.05634081]
 [135.096175   142.4402189  145.00537302]
 [ 97.4339374  103.85041186 105.43360791]]","[0.5870375, 0.012645833333333334, 0.40031666666666665]",IMG3323,1,12,1,13,1,8,1,8,6,5,Unknow
IMG3323_5,67.41932192,-50.61728035,"[[168.83824911 174.11222525 176.36835431]
 [ 83.37718778  85.66096856  79.24425245]
 [134.87095184 138.8463109  138.32158782]]","[0.17718333333333333, 0.7103625, 0.11245416666666666]",IMG3323,0,7,0,3,1,8,1,8,6,5,Unknow
IMG3324_1,38.01932192,2.98271965,"[[133.42972763 117.12537662  63.17128501]
 [100.84248862  80.33323217  27.90804249]
 [168.2056352  145.4211567   78.10355907]]","[0.9693958333333333, 0.016875, 0.013729166666666667]",IMG3324,1,18,1,18,1,1,1,1,5,2,washbasin
IMG3324_2,38.01932192,2.98271965,"[[149.47704444 153.9481557  124.09763843]
 [134.73171336 116.13855816  67.1297924 ]
 [116.62905073  95.00986896  51.25848312]]","[0.5213833333333333, 0.22932083333333333, 0.24929583333333333]",IMG3324,1,7,1,13,1,1,1,1,3,2,washbasin
IMG3324_3,38.01932192,2.98271965,"[[134.14947091 119.7065488   69.5878858 ]
 [193.01644148 230.95702426 231.21422758]
 [ 89.70262851  75.86872977  39.55706332]]","[0.813175, 0.16122916666666667, 0.025595833333333335]",IMG3324,1,13,1,10,1,1,1,1,1,2,washbasin
IMG3324_4,38.01932192,2.98271965,"[[163.70847458 147.53239709 106.09237772]
 [133.66167856 114.12039543  62.23887488]
 [ 78.51278484  57.65931373  21.89931108]]","[0.7219875, 0.06282083333333334, 0.21519166666666667]",IMG3324,1,0,1,6,1,1,1,1,1,2,washbasin
IMG3324_5,38.01932192,2.98271965,"[[136.43038013 119.6561218   66.17607931]
 [181.62226268 158.7098568   93.94557354]
 [105.46219978  79.82091521  28.96147198]]","[0.823475, 0.091875, 0.08465]",IMG3324,1,0,1,18,1,1,1,1,5,2,washbasin
IMG3325_1,39.71932192,7.08271965,"[[122.20144845 107.12661408  73.79189785]
 [218.28860453 235.09856476 242.24917863]
 [143.26589108 137.16114483 116.27837844]]","[0.395125, 0.024083333333333335, 0.5807916666666667]",IMG3325,1,8,1,6,1,1,1,1,1,2,throne
IMG3325_2,39.71932192,7.08271965,"[[129.62483172 113.26573744  62.68961434]
 [ 73.03368452  55.54884503  20.4225157 ]
 [160.4315454  135.34032045  72.03230345]]","[0.7704416666666667, 0.14532083333333334, 0.0842375]",IMG3325,1,0,1,6,1,1,1,1,1,2,throne
IMG3325_3,39.71932192,7.08271965,"[[132.7370534  113.64530872  70.25610261]
 [ 99.74194151  79.64773895  46.08105204]
 [159.14657449 154.42171972 120.35306544]]","[0.7347333333333333, 0.1785125, 0.08675416666666666]",IMG3325,1,2,1,10,1,1,1,1,1,2,throne
IMG3325_4,39.71932192,7.08271965,"[[132.70978089 115.79106096  65.24660263]
 [166.76513337 139.39847284  76.63958321]
 [ 81.88188433  58.81407603  22.53286915]]","[0.7301833333333333, 0.06647916666666667, 0.2033375]",IMG3325,1,0,1,6,1,1,1,1,1,2,throne
IMG3325_5,39.71932192,7.08271965,"[[127.63323083 112.03794382  67.35996347]
 [ 51.9218241   37.3257329   19.53908795]
 [127.47500821 143.36730074 143.02599584]]","[0.8573125, 0.11455, 0.0281375]",IMG3325,1,12,1,1,1,1,1,1,3,2,throne
IMG3326_1,-136.0806781,105.9827196,"[[ 76.54996101  72.40258438  75.00089117]
 [176.66017294 178.54491007 181.40595786]
 [115.50089773 111.63053444 115.90679795]]","[0.4515375, 0.4376041666666667, 0.11085833333333334]",IMG3326,0,9,0,5,0,3,0,3,0,7,Unknow
IMG3326_2,-136.0806781,105.9827196,"[[168.57384032 165.3669386  159.06027067]
 [ 44.40745285  43.47104396  32.89364089]
 [108.47282107 104.33671942 100.81896634]]","[0.11905416666666667, 0.13079166666666667, 0.7501541666666667]",IMG3326,0,9,0,5,0,3,0,3,0,7,Unknow
IMG3326_3,-136.0806781,105.9827196,"[[175.01337405 181.31952928 185.1866707 ]
 [ 68.58214594  71.45644004  45.97710967]
 [156.33720126 155.41039441 148.64602312]]","[0.3166, 0.47607083333333333, 0.20732916666666668]",IMG3326,0,14,0,11,0,3,0,3,2,7,Unknow
IMG3326_4,-136.0806781,105.9827196,"[[163.42622143 163.39991846 160.5893565 ]
 [ 53.81234099  44.56847492  31.60505922]
 [110.89034202 108.16967373 104.70402958]]","[0.7357958333333333, 0.12188333333333333, 0.14232083333333334]",IMG3326,0,3,0,0,0,3,0,3,2,7,Unknow
IMG3326_5,-136.0806781,105.9827196,"[[ 52.99244153  45.15647509  37.66473012]
 [172.19676117 173.69063863 172.30624484]
 [107.36803006 104.25653931 108.31958602]]","[0.14050416666666668, 0.293975, 0.5655208333333334]",IMG3326,0,3,0,0,0,3,0,3,2,7,Unknow
IMG3327_1,7.719321918,23.48271965,"[[159.15512847 161.86243714 162.43893366]
 [206.00731367 210.34157044 213.6889475 ]
 [132.09047518 133.02841146 133.16911652]]","[0.5701375, 0.2419, 0.1879625]",IMG3327,1,7,1,3,1,8,1,8,7,5,Unknow
IMG3327_2,7.719321918,23.48271965,"[[143.95732972 150.45774763 156.53908277]
 [ 93.08350951  79.03740446  71.27484144]
 [137.53421303 133.09617413 127.16213665]]","[0.38385, 0.5649083333333333, 0.051241666666666665]",IMG3327,1,12,1,13,1,8,1,8,6,5,Unknow
IMG3327_3,7.719321918,23.48271965,"[[146.03215066 155.26497799 164.86674451]
 [119.52913928 111.30098687  98.95391545]
 [ 91.23417446  71.81651077  56.13095497]]","[0.6958333333333333, 0.2276, 0.07656666666666667]",IMG3327,0,5,0,3,1,8,1,8,7,5,Unknow
IMG3327_4,7.719321918,23.48271965,"[[145.49013972 151.27716445 157.27129524]
 [ 83.6857393   62.86523158  47.3734283 ]
 [130.2106493   95.53455305  90.36315502]]","[0.7276875, 0.16772916666666668, 0.10458333333333333]",IMG3327,1,8,1,13,1,8,1,8,3,5,Unknow
IMG3327_5,7.719321918,23.48271965,"[[131.38278947 131.68723596 131.62936772]
 [112.65032973  83.03897953  62.76626211]
 [121.88103527 116.71046352 109.85045961]]","[0.4114541666666667, 0.319425, 0.2691208333333333]",IMG3327,1,8,1,13,1,8,1,8,3,5,Unknow
IMG3328_1,-0.780678081,-21.31728035,"[[108.5430222  105.73770532 102.29115566]
 [161.66999188 162.26883891 162.49920685]
 [ 55.23655011  53.93962016  28.02484627]]","[0.6460625, 0.17015416666666666, 0.18378333333333333]",IMG3328,0,3,0,8,0,3,0,3,2,7,patio
IMG3328_2,-0.780678081,-21.31728035,"[[161.34521912 164.84826482 170.08312158]
 [ 61.4417323   63.76194631  32.65526189]
 [110.25082377 103.17850244  80.38186948]]","[0.5986166666666667, 0.22059583333333332, 0.1807875]",IMG3328,0,3,0,8,0,3,0,3,2,7,patio
IMG3328_3,-0.780678081,-21.31728035,"[[122.27182478 123.04225572 119.46441473]
 [158.10769251 157.21716386 156.44810388]
 [ 52.22897353  49.05199375  50.60644477]]","[0.6308625, 0.29431666666666667, 0.07482083333333334]",IMG3328,0,9,0,5,0,3,0,3,0,7,patio
IMG3328_4,-0.780678081,-21.31728035,"[[209.19981161 217.3880669  227.86015255]
 [ 71.82145004  66.54546912  67.46418981]
 [147.64728953 146.88490475 149.17997714]]","[0.5056958333333333, 0.1813375, 0.31296666666666667]",IMG3328,0,11,0,0,0,3,0,3,0,7,patio
IMG3328_5,-0.780678081,-21.31728035,"[[ 64.69544387  55.66958666  55.58527478]
 [181.90001016 184.07654605 188.09919248]
 [114.07843504 113.0252385  113.74961509]]","[0.28939583333333335, 0.5329083333333333, 0.17769583333333333]",IMG3328,0,11,0,0,0,3,0,3,2,7,patio
IMG3329_1,7.819321918,-61.01728035,"[[149.57804042 137.79543789  98.22160501]
 [116.13081319  96.54659634  61.23251575]
 [ 69.47096417  62.21407462  32.96143332]]","[0.17626666666666665, 0.7109125, 0.11282083333333333]",IMG3329,1,18,1,4,1,2,1,2,5,9,wardrobe
IMG3329_2,7.819321918,-61.01728035,"[[140.4231036  139.26427823 116.96609132]
 [109.08713625  91.90729751  64.88750188]
 [124.57000429 113.75352007  91.72512342]]","[0.3039833333333333, 0.3895458333333333, 0.30647083333333336]",IMG3329,1,18,1,4,1,2,1,2,5,9,wardrobe
IMG3329_3,7.819321918,-61.01728035,"[[139.21927173 124.37007039  93.77289956]
 [108.36810237  92.43578792  68.08988147]
 [ 76.0801993   58.39281469  40.32459091]]","[0.4862625, 0.3295666666666667, 0.18417083333333334]",IMG3329,1,13,1,9,1,2,1,2,8,9,wardrobe
IMG3329_4,7.819321918,-61.01728035,"[[ 77.01703804  61.22340935  46.88384542]
 [127.19726284 123.33801999 108.53797076]
 [127.04902735 100.43005439  66.88039447]]","[0.19120833333333334, 0.3840875, 0.42470416666666666]",IMG3329,1,13,1,9,1,2,1,2,8,9,wardrobe
IMG3329_5,7.819321918,-61.01728035,"[[127.59420566 114.98385505  88.88653933]
 [ 67.29785881  58.85174193  32.92940428]
 [156.37471861 151.29999541 118.3941517 ]]","[0.18150833333333333, 0.7006125, 0.11787916666666666]",IMG3329,1,18,1,4,1,2,1,2,5,9,wardrobe
IMG3330_1,-65.98067808,43.48271965,"[[129.074983   132.5778231  131.64271772]
 [ 91.3681872   84.94902603  72.0881955 ]
 [209.96602564 211.9803953  217.64834402]]","[0.07819583333333334, 0.3805875, 0.5412166666666667]",IMG3330,0,10,0,16,1,15,1,15,9,3,prison
IMG3330_2,-65.98067808,43.48271965,"[[ 85.847457    84.11460279  74.66278952]
 [ 54.09480989  47.97542666  35.02411428]
 [109.20549964 111.31530165 107.68218501]]","[0.39200833333333335, 0.45348333333333335, 0.15450833333333333]",IMG3330,1,12,1,1,1,15,1,15,9,3,prison
IMG3330_3,-65.98067808,43.48271965,"[[ 66.2746941   65.95257302  62.23526002]
 [117.10425314 118.1491432  115.25468979]
 [189.16159354 189.54627328 196.57580157]]","[0.493325, 0.16955833333333334, 0.3371166666666667]",IMG3330,0,7,0,3,1,15,1,15,7,3,prison
IMG3330_4,-65.98067808,43.48271965,"[[ 89.16253124  86.12856433  75.08372167]
 [151.5622525  152.35289994 154.58963185]
 [ 39.86342028  39.74314828  37.69505188]]","[0.57875, 0.21988333333333332, 0.20136666666666667]",IMG3330,0,10,0,3,1,15,1,15,7,3,prison
IMG3330_5,-65.98067808,43.48271965,"[[101.68398582  98.62034427  89.297849  ]
 [149.1171208  152.32238041 154.0730293 ]
 [220.95620848 222.64767501 226.37687787]]","[0.45872083333333336, 0.3774208333333333, 0.16385833333333333]",IMG3330,0,10,0,3,1,15,1,15,7,3,prison
IMG3331_1,-3.880678082,34.08271965,"[[157.71855728 147.54715007 127.26077369]
 [103.08902527  76.39160242  54.73616749]
 [112.78153863 122.89859293 133.59767919]]","[0.21462083333333334, 0.6739458333333334, 0.11143333333333333]",IMG3331,1,1,1,4,1,2,1,2,5,4,altar
IMG3331_2,-3.880678082,34.08271965,"[[112.52311898  57.67153215  41.76624272]
 [120.76592384 131.55238802 137.59863234]
 [114.69933489 101.06745421  73.84595721]]","[0.6568125, 0.16804166666666667, 0.17514583333333333]",IMG3331,1,19,1,14,1,2,1,2,5,4,altar
IMG3331_3,-3.880678082,34.08271965,"[[136.75967347 143.33986779 148.56045561]
 [115.60726274  97.37767013  78.80902884]
 [ 88.52568667  42.26015175  30.75860461]]","[0.21824166666666667, 0.584825, 0.19693333333333332]",IMG3331,1,19,1,9,1,2,1,2,8,4,altar
IMG3331_4,-3.880678082,34.08271965,"[[141.4478152  145.38169898 149.89485728]
 [ 81.85503298  63.6144967   57.64157346]
 [117.25824032 106.79902046  99.98580107]]","[0.5387541666666666, 0.28689583333333335, 0.17435]",IMG3331,1,19,1,14,1,2,1,2,8,4,altar
IMG3331_5,-3.880678082,34.08271965,"[[110.76146606  89.57240406  65.07083115]
 [139.42960413 138.90384886 135.55198215]
 [204.15421295 207.81162347 209.48266577]]","[0.5920625, 0.33371666666666666, 0.07422083333333333]",IMG3331,1,8,1,14,1,2,1,2,1,4,altar
IMG3332_1,0.319321919,38.78271965,"[[118.7296836  104.47836394  76.57344249]
 [132.05372292 139.48671388 140.42161537]
 [ 76.07221759  60.25750531  41.31383879]]","[0.7132208333333333, 0.15479166666666666, 0.1319875]",IMG3332,1,2,1,14,1,11,1,11,1,2,Unknow
IMG3332_2,0.319321919,38.78271965,"[[122.05925956 103.63826045  83.37539528]
 [ 72.15092066  64.0546372   48.5296532 ]
 [118.53317231 131.47270974 136.18202196]]","[0.47989583333333335, 0.4096458333333333, 0.11045833333333334]",IMG3332,1,2,1,7,1,11,1,11,5,2,Unknow
IMG3332_3,0.319321919,38.78271965,"[[ 73.37651227  51.57068378  40.93336007]
 [141.43398486  84.65559565  91.14929824]
 [157.7641357  149.77780072 117.12503796]]","[0.5329083333333333, 0.342525, 0.12456666666666667]",IMG3332,1,13,1,19,1,11,1,11,8,2,Unknow
IMG3332_4,0.319321919,38.78271965,"[[135.36661793 146.05894326 148.73031163]
 [ 81.21265245  62.16898395  43.97895737]
 [118.27719974  97.7228966   86.67777778]]","[0.4359125, 0.12965833333333332, 0.43442916666666664]",IMG3332,1,1,1,14,1,11,1,11,5,2,Unknow
IMG3332_5,0.319321919,38.78271965,"[[ 92.59086445  77.24955806  63.14838175]
 [137.10075754 142.84392918 146.88737287]
 [137.55527746 125.17277886 101.53148004]]","[0.49738333333333334, 0.31150833333333333, 0.19110833333333332]",IMG3332,1,13,1,9,1,11,1,11,8,2,Unknow
IMG3333_1,-1.680678082,-53.01728035,"[[145.28267659 147.93983196 148.63379809]
 [ 82.41865518  76.13572894  75.85903988]
 [129.50444636 122.75057168 110.32748107]]","[0.7323166666666666, 0.16404166666666667, 0.10364166666666667]",IMG3333,1,12,1,1,1,8,1,8,9,9,Unknow
IMG3333_2,-1.680678082,-53.01728035,"[[129.73510078 120.00011861 104.52418645]
 [174.81366845 175.43296509 170.30922343]
 [107.70476113  80.97018959  55.44983845]]","[0.6673458333333333, 0.20499583333333332, 0.12765833333333335]",IMG3333,1,9,1,5,1,8,1,8,0,9,Unknow
IMG3333_3,-1.680678082,-53.01728035,"[[138.64104401 141.275972   140.44033901]
 [128.91602935 111.39966153  88.64745246]
 [ 84.89052976  55.14406066  30.31735963]]","[0.3223625, 0.5932416666666667, 0.08439583333333334]",IMG3333,1,8,1,13,1,8,1,8,3,9,Unknow
IMG3333_4,-1.680678082,-53.01728035,"[[155.49054007 156.3105493  157.05496556]
 [215.38498967 217.12236439 220.4312766 ]
 [110.39261018 111.67103588 116.29590257]]","[0.1212625, 0.5781958333333334, 0.30054166666666665]",IMG3333,1,7,1,13,1,8,1,8,7,9,Unknow
IMG3333_5,-1.680678082,-53.01728035,"[[118.32663446 116.69595809 111.11681424]
 [162.35123707 166.72137312 171.54466519]
 [134.06257052 135.02973392 133.00988388]]","[0.25835833333333336, 0.3545333333333333, 0.38710833333333333]",IMG3333,1,5,1,3,1,8,1,8,7,9,Unknow
IMG3334_1,83.81932192,-20.91728035,"[[149.27470718 153.77897289 160.21539882]
 [144.92375863 149.86791363 155.25933212]
 [126.71018277 122.72236728 117.06527415]]","[0.6206166666666667, 0.37459583333333335, 0.0047875]",IMG3334,0,15,0,12,1,18,1,18,6,5,Unknow
IMG3334_2,83.81932192,-20.91728035,"[[144.24697168 144.24232575 144.83534889]
 [203.94830831 204.98222222 206.8818018 ]
 [113.33142728 108.58468297 103.74417287]]","[0.4180375, 0.4779, 0.1040625]",IMG3334,1,7,1,3,1,18,1,18,7,5,Unknow
IMG3334_3,83.81932192,-20.91728035,"[[199.50575844 200.31131473 201.94333324]
 [130.75653804 131.50072585 129.76990661]
 [100.51844138 105.9844     100.48994483]]","[0.3835875, 0.3031333333333333, 0.31327916666666666]",IMG3334,0,7,0,3,1,18,1,18,7,5,Unknow
IMG3334_4,83.81932192,-20.91728035,"[[133.65432235 134.90605639 132.78388766]
 [198.40313686 199.71422853 200.47251542]
 [109.66812606 111.06703564 103.39197059]]","[0.3033958333333333, 0.4155625, 0.2810416666666667]",IMG3334,0,7,0,3,1,18,1,18,7,5,Unknow
IMG3334_5,83.81932192,-20.91728035,"[[195.21034643 197.01708871 196.05856766]
 [124.09094412 121.01269585 114.52146553]
 [149.60950982 154.01642494 157.76891158]]","[0.22710833333333333, 0.746075, 0.026816666666666666]",IMG3334,1,12,1,13,1,18,1,18,7,5,Unknow
IMG3335_1,-4.480678082,34.08271965,"[[ 89.5011462   79.09054462  47.40525938]
 [132.73070729 112.14702456  47.92542652]
 [178.0061054  178.46786632 156.03068766]]","[0.5614708333333334, 0.41259583333333333, 0.025933333333333333]",IMG3335,1,12,1,1,1,15,1,15,9,3,window_shade
IMG3335_2,-4.480678082,34.08271965,"[[123.65296944 124.08830511 111.66869967]
 [ 93.77210604  86.88154221  65.78983395]
 [181.17253328 189.82523254 194.19086267]]","[0.5414791666666666, 0.36688333333333334, 0.0916375]",IMG3335,1,8,1,6,1,15,1,15,3,3,window_shade
IMG3335_3,-4.480678082,34.08271965,"[[136.84667372 136.33969372 129.21263788]
 [100.24313974  97.40530838  83.49686293]
 [212.76564673 219.6353732  219.0946917 ]]","[0.035854166666666666, 0.33815416666666664, 0.6259916666666666]",IMG3335,1,8,1,13,1,15,1,15,3,3,window_shade
IMG3335_4,-4.480678082,34.08271965,"[[ 89.61801669  75.51862932  47.694452  ]
 [150.35766353 175.54562153 190.26292078]
 [110.0669344  114.48893008 116.03157244]]","[0.20260416666666667, 0.5823375, 0.21505833333333332]",IMG3335,0,7,0,3,1,15,1,15,6,3,window_shade
IMG3335_5,-4.480678082,34.08271965,"[[ 88.60173108  70.17257448  38.87809984]
 [196.74366651 200.18189774 190.09493321]
 [148.80738249 136.3539477   95.70458253]]","[0.4139541666666667, 0.4956541666666667, 0.09039166666666666]",IMG3335,1,17,1,1,1,15,1,15,9,3,window_shade
IMG3336_1,13.51932192,29.38271965,"[[ 40.46215524  38.50915859  34.36546185]
 [149.54568678 144.87589217 117.57441592]
 [104.59464678  97.19304478  66.50787206]]","[0.37759583333333335, 0.2980083333333333, 0.3243958333333333]",IMG3336,1,12,1,1,1,2,1,2,9,9,medicine_chest
IMG3336_2,13.51932192,29.38271965,"[[ 39.26004544  34.11530579  29.68056753]
 [163.50215851 153.96556057 114.31730026]
 [ 85.4858937   76.00095921  44.56828677]]","[0.4493625, 0.4213791666666667, 0.12925833333333334]",IMG3336,1,12,1,1,1,2,1,2,9,9,medicine_chest
IMG3336_3,13.51932192,29.38271965,"[[ 62.39898089  51.69717036  30.78390587]
 [ 91.41918262  83.63136533  53.93281089]
 [161.11704801 156.68753468 118.72673565]]","[0.5338041666666666, 0.33860416666666665, 0.12759166666666666]",IMG3336,1,17,1,1,1,2,1,2,9,9,medicine_chest
IMG3336_4,13.51932192,29.38271965,"[[ 96.7892538   90.11127464  66.29270144]
 [172.03602561 167.96769993 123.30270915]
 [ 71.96532649  62.87775012  41.59457896]]","[0.7204291666666667, 0.1643375, 0.11523333333333333]",IMG3336,1,17,1,1,1,2,1,2,9,9,medicine_chest
IMG3336_5,13.51932192,29.38271965,"[[ 95.00410438  86.58960137  52.80611546]
 [164.27568231 157.77075393 114.93604065]
 [ 62.23457842  54.45436184  28.98084925]]","[0.6378166666666667, 0.17199166666666665, 0.19019166666666668]",IMG3336,1,1,1,1,1,2,1,2,9,9,medicine_chest
IMG3337_1,-96.98067808,92.88271965,"[[133.2472443  131.75046711 132.61420248]
 [193.6817605  194.53644868 195.42296419]
 [101.0969128   96.77369935  97.37854499]]","[0.37719583333333334, 0.2517916666666667, 0.3710125]",IMG3337,0,11,0,11,0,7,0,7,2,7,Unknow
IMG3337_2,-96.98067808,92.88271965,"[[173.40130375 177.55481027 185.51160156]
 [ 65.1286588   64.27257172  45.42544051]
 [114.46936838 112.38692666 114.47674438]]","[0.6398583333333333, 0.24583333333333332, 0.11430833333333333]",IMG3337,0,11,0,0,0,7,0,7,2,7,Unknow
IMG3337_3,-96.98067808,92.88271965,"[[ 56.71171068  54.76058054  37.17047823]
 [166.51640657 177.53605215 192.16296759]
 [113.15987215 115.83813716 112.1031795 ]]","[0.43722916666666667, 0.14888333333333334, 0.4138875]",IMG3337,0,11,0,0,0,7,0,7,2,7,Unknow
IMG3337_4,-96.98067808,92.88271965,"[[174.31920583 180.2268034  189.42608714]
 [ 55.32994135  44.8740789   35.43756579]
 [111.83656061 107.46900227 106.52858826]]","[0.597075, 0.23717916666666666, 0.16574583333333334]",IMG3337,0,11,0,0,0,7,0,7,2,7,Unknow
IMG3337_5,-96.98067808,92.88271965,"[[134.36586289 132.98972751 128.02050894]
 [ 36.6245978   40.78596343  28.10209728]
 [ 93.16124472  92.23367637  81.00338504]]","[0.23135833333333333, 0.30654583333333335, 0.4620958333333333]",IMG3337,0,9,0,5,0,7,0,7,0,7,Unknow
IMG3338_1,54.01932192,-48.71728035,"[[140.19664794 130.8364856   53.89324627]
 [116.016778    81.45996582  26.74793641]
 [195.04234726 143.81338614  73.26373884]]","[0.17765, 0.4197125, 0.4026375]",IMG3338,1,2,1,7,1,4,1,4,4,9,throne
IMG3338_2,54.01932192,-48.71728035,"[[166.5447519  143.26984214  64.01914033]
 [ 98.02677288  80.96141442  24.76283272]
 [128.6101798  117.76501788  41.99894163]]","[0.22731666666666667, 0.34339166666666665, 0.4292916666666667]",IMG3338,1,2,1,10,1,4,1,4,4,9,throne
IMG3338_3,54.01932192,-48.71728035,"[[134.57133659  96.28836378  37.44005074]
 [190.7313675  196.63298025 158.07367115]
 [ 97.18662022  74.00529261  26.65345375]]","[0.433475, 0.5228583333333333, 0.043666666666666666]",IMG3338,1,2,1,10,1,4,1,4,4,9,throne
IMG3338_4,54.01932192,-48.71728035,"[[197.01662097 162.16701753  95.01909331]
 [116.8807709   73.90815418  25.2093051 ]
 [149.50449331 104.14926014  38.81459719]]","[0.3828, 0.4468125, 0.1703875]",IMG3338,1,2,1,10,1,4,1,4,1,9,throne
